Day,fundingRate
2023-02-10 20:00:00+00:00,-0.003198323
2023-02-10 21:00:00+00:00,-0.003198509
2023-02-10 22:00:00+00:00,-0.003160527
2023-02-10 23:00:00+00:00,-0.003119674
2023-02-11 00:00:00+00:00,-0.003078061
2023-02-11 01:00:00+00:00,-0.003045139
2023-02-11 02:00:00+00:00,-0.003023851
2023-02-11 03:00:00+00:00,-0.002977654
2023-02-11 04:00:00+00:00,-0.002917609
2023-02-11 05:00:00+00:00,-0.00286359
2023-02-11 06:00:00+00:00,-0.00280801
2023-02-11 07:00:00+00:00,-0.002737632
2023-02-11 08:00:00+00:00,-0.002670663
2023-02-11 09:00:00+00:00,-0.002613966
2023-02-11 10:00:00+00:00,-0.002560561
2023-02-11 11:00:00+00:00,-0.0025012
2023-02-11 12:00:00+00:00,-0.002435663
2023-02-11 13:00:00+00:00,-0.002401619
2023-02-11 14:00:00+00:00,-0.002316549
2023-02-11 15:00:00+00:00,-0.002262716
2023-02-11 16:00:00+00:00,-0.002190087
2023-02-11 17:00:00+00:00,-0.002124286
2023-02-11 18:00:00+00:00,-0.002057982
2023-02-11 19:00:00+00:00,-0.002027661
2023-02-11 20:00:00+00:00,-0.002013959
2023-02-11 21:00:00+00:00,-0.0019965
2023-02-11 22:00:00+00:00,-0.001987392
2023-02-11 23:00:00+00:00,-0.001982782
2023-02-12 00:00:00+00:00,-0.001977183
2023-02-12 01:00:00+00:00,-0.00197782
2023-02-12 02:00:00+00:00,-0.00197799
2023-02-12 03:00:00+00:00,-0.001976855
2023-02-12 04:00:00+00:00,-0.001977506
2023-02-12 05:00:00+00:00,0.0
2023-02-12 06:00:00+00:00,-0.001976653
2023-02-12 07:00:00+00:00,-0.001976019
2023-02-12 08:00:00+00:00,-0.001975427
2023-02-12 09:00:00+00:00,-0.001975158
2023-02-12 10:00:00+00:00,0.0
2023-02-12 11:00:00+00:00,-0.001975007
2023-02-12 12:00:00+00:00,-0.001974901
2023-02-12 13:00:00+00:00,-0.001974724
2023-02-12 14:00:00+00:00,-0.001975512
2023-02-12 15:00:00+00:00,-0.001976688
2023-02-12 16:00:00+00:00,-0.001932404
2023-02-12 17:00:00+00:00,-0.001801611
2023-02-12 18:00:00+00:00,-0.001660453
2023-02-12 19:00:00+00:00,-0.001582197
2023-02-12 20:00:00+00:00,-0.00149676
2023-02-12 21:00:00+00:00,-0.001396158
2023-02-12 22:00:00+00:00,-0.0013145
2023-02-12 23:00:00+00:00,-0.001146647
2023-02-13 00:00:00+00:00,-0.001031185
2023-02-13 01:00:00+00:00,-0.000941424
2023-02-13 02:00:00+00:00,-0.000869738
2023-02-13 03:00:00+00:00,-0.000780794
2023-02-13 04:00:00+00:00,-0.000733401
2023-02-13 05:00:00+00:00,-0.000642404
2023-02-13 06:00:00+00:00,-0.000527075
2023-02-13 07:00:00+00:00,-0.000406353
2023-02-13 08:00:00+00:00,-0.000294913
2023-02-13 09:00:00+00:00,-0.000217059
2023-02-13 10:00:00+00:00,-9.79e-05
2023-02-13 11:00:00+00:00,3.12e-05
2023-02-13 12:00:00+00:00,0.00013454
2023-02-13 13:00:00+00:00,0.000225131
2023-02-13 14:00:00+00:00,0.000335335
2023-02-13 15:00:00+00:00,0.000443331
2023-02-13 16:00:00+00:00,0.000607554
2023-02-13 17:00:00+00:00,0.000774387
2023-02-13 18:00:00+00:00,0.000891713
2023-02-13 19:00:00+00:00,0.001046553
2023-02-13 20:00:00+00:00,0.001066245
2023-02-13 21:00:00+00:00,0.001019651
2023-02-13 22:00:00+00:00,0.001016002
2023-02-13 23:00:00+00:00,0.00103649
2023-02-14 00:00:00+00:00,0.001053913
2023-02-14 01:00:00+00:00,0.001084473
2023-02-14 02:00:00+00:00,0.001100883
2023-02-14 03:00:00+00:00,0.001129633
2023-02-14 04:00:00+00:00,0.00114215
2023-02-14 05:00:00+00:00,0.001168311
2023-02-14 06:00:00+00:00,0.001191405
2023-02-14 07:00:00+00:00,0.001214915
2023-02-14 08:00:00+00:00,0.00123996
2023-02-14 09:00:00+00:00,0.001261908
2023-02-14 10:00:00+00:00,0.001283022
2023-02-14 11:00:00+00:00,0.001318773
2023-02-14 12:00:00+00:00,0.001338487
2023-02-14 13:00:00+00:00,0.001361792
2023-02-14 14:00:00+00:00,0.00135277
2023-02-14 15:00:00+00:00,0.001353328
2023-02-14 16:00:00+00:00,0.001313222
2023-02-14 17:00:00+00:00,0.001260436
2023-02-14 18:00:00+00:00,0.001201275
2023-02-14 19:00:00+00:00,0.001132762
2023-02-14 20:00:00+00:00,0.001080531
2023-02-14 21:00:00+00:00,0.001022862
2023-02-14 22:00:00+00:00,0.000943274
2023-02-14 23:00:00+00:00,0.00081099
2023-02-15 00:00:00+00:00,0.000756609
2023-02-15 01:00:00+00:00,0.000686644
2023-02-15 02:00:00+00:00,0.000653496
2023-02-15 03:00:00+00:00,0.000629234
2023-02-15 04:00:00+00:00,0.000612579
2023-02-15 05:00:00+00:00,0.000579406
2023-02-15 06:00:00+00:00,0.000569356
2023-02-15 07:00:00+00:00,0.000554609
2023-02-15 08:00:00+00:00,0.000537556
2023-02-15 09:00:00+00:00,0.000521108
2023-02-15 10:00:00+00:00,0.000499904
2023-02-15 11:00:00+00:00,0.000485952
2023-02-15 12:00:00+00:00,0.000481098
2023-02-15 13:00:00+00:00,0.000449867
2023-02-15 14:00:00+00:00,0.000435986
2023-02-15 15:00:00+00:00,0.00045243
2023-02-15 16:00:00+00:00,0.000447226
2023-02-15 17:00:00+00:00,0.000443379
2023-02-15 18:00:00+00:00,0.00044029
2023-02-15 19:00:00+00:00,0.000446632
2023-02-15 20:00:00+00:00,0.000503305
2023-02-15 21:00:00+00:00,0.000562618
2023-02-15 22:00:00+00:00,0.000613092
2023-02-15 23:00:00+00:00,0.000600312
2023-02-16 00:00:00+00:00,0.000623335
2023-02-16 01:00:00+00:00,0.000702725
2023-02-16 02:00:00+00:00,0.000833988
2023-02-16 03:00:00+00:00,0.000924133
2023-02-16 04:00:00+00:00,0.001000514
2023-02-16 05:00:00+00:00,0.001078172
2023-02-16 06:00:00+00:00,0.001130742
2023-02-16 07:00:00+00:00,0.001175931
2023-02-16 08:00:00+00:00,0.001288586
2023-02-16 09:00:00+00:00,0.001422332
2023-02-16 10:00:00+00:00,0.001625367
2023-02-16 11:00:00+00:00,0.001816252
2023-02-16 12:00:00+00:00,0.001997592
2023-02-16 13:00:00+00:00,0.002113356
2023-02-16 14:00:00+00:00,0.002186653
2023-02-16 15:00:00+00:00,0.00226555
2023-02-16 16:00:00+00:00,0.002324823
2023-02-16 17:00:00+00:00,0.002400677
2023-02-16 18:00:00+00:00,0.002465731
2023-02-16 19:00:00+00:00,0.002498809
2023-02-16 20:00:00+00:00,0.002560227
2023-02-16 21:00:00+00:00,0.002664052
2023-02-16 22:00:00+00:00,0.002808102
2023-02-16 23:00:00+00:00,0.002871151
2023-02-17 00:00:00+00:00,0.00286041
2023-02-17 01:00:00+00:00,0.002770268
2023-02-17 02:00:00+00:00,0.002679529
2023-02-17 03:00:00+00:00,0.002607859
2023-02-17 04:00:00+00:00,0.002507167
2023-02-17 05:00:00+00:00,0.002406454
2023-02-17 06:00:00+00:00,0.002331572
2023-02-17 07:00:00+00:00,0.002229465
2023-02-17 08:00:00+00:00,0.002147184
2023-02-17 09:00:00+00:00,0.00207609
2023-02-17 10:00:00+00:00,0.001914864
2023-02-17 11:00:00+00:00,0.001734124
2023-02-17 12:00:00+00:00,0.00161257
2023-02-17 13:00:00+00:00,0.001439334
2023-02-17 14:00:00+00:00,0.001248477
2023-02-17 15:00:00+00:00,0.001146467
2023-02-17 16:00:00+00:00,0.000978874
2023-02-17 17:00:00+00:00,0.000828597
2023-02-17 18:00:00+00:00,0.000702697
2023-02-17 19:00:00+00:00,0.000645419
2023-02-17 20:00:00+00:00,0.000655018
2023-02-17 21:00:00+00:00,0.000659763
2023-02-17 22:00:00+00:00,0.000682601
2023-02-17 23:00:00+00:00,0.000744408
2023-02-18 00:00:00+00:00,0.000848457
2023-02-18 01:00:00+00:00,0.000942317
2023-02-18 02:00:00+00:00,0.000993858
2023-02-18 03:00:00+00:00,0.001082242
2023-02-18 04:00:00+00:00,0.001170651
2023-02-18 05:00:00+00:00,0.001277725
2023-02-18 06:00:00+00:00,0.00133141
2023-02-18 07:00:00+00:00,0.001405483
2023-02-18 08:00:00+00:00,0.001452707
2023-02-18 09:00:00+00:00,0.001500315
2023-02-18 10:00:00+00:00,0.001557328
2023-02-18 11:00:00+00:00,0.001583797
2023-02-18 12:00:00+00:00,0.001615805
2023-02-18 13:00:00+00:00,0.001644133
2023-02-18 14:00:00+00:00,0.001684661
2023-02-18 15:00:00+00:00,0.001719563
2023-02-18 16:00:00+00:00,0.001767746
2023-02-18 17:00:00+00:00,0.00180438
2023-02-18 18:00:00+00:00,0.001840084
2023-02-18 19:00:00+00:00,0.001859677
2023-02-18 20:00:00+00:00,0.00186386
2023-02-18 21:00:00+00:00,0.001887523
2023-02-18 22:00:00+00:00,0.001982711
2023-02-18 23:00:00+00:00,0.002037992
2023-02-19 00:00:00+00:00,0.002136359
2023-02-19 01:00:00+00:00,0.002206446
2023-02-19 02:00:00+00:00,0.00229705
2023-02-19 03:00:00+00:00,0.002313923
2023-02-19 04:00:00+00:00,0.002330524
2023-02-19 05:00:00+00:00,0.002343683
2023-02-19 06:00:00+00:00,0.002348865
2023-02-19 07:00:00+00:00,0.002284703
2023-02-19 08:00:00+00:00,0.002245388
2023-02-19 09:00:00+00:00,0.002186777
2023-02-19 10:00:00+00:00,0.002155983
2023-02-19 11:00:00+00:00,0.002100221
2023-02-19 12:00:00+00:00,0.002063831
2023-02-19 13:00:00+00:00,0.002016433
2023-02-19 14:00:00+00:00,0.001953662
2023-02-19 15:00:00+00:00,0.001926601
2023-02-19 16:00:00+00:00,0.001890467
2023-02-19 17:00:00+00:00,0.001862368
2023-02-19 18:00:00+00:00,0.001838193
2023-02-19 19:00:00+00:00,0.001832752
2023-02-19 20:00:00+00:00,0.001826506
2023-02-19 21:00:00+00:00,0.001827939
2023-02-19 22:00:00+00:00,0.001834022
2023-02-19 23:00:00+00:00,0.001836288
2023-02-20 00:00:00+00:00,0.0018545
2023-02-20 01:00:00+00:00,0.001907164
2023-02-20 02:00:00+00:00,0.001886643
2023-02-20 03:00:00+00:00,0.001874061
2023-02-20 04:00:00+00:00,0.001855815
2023-02-20 05:00:00+00:00,0.001816985
2023-02-20 06:00:00+00:00,0.001782264
2023-02-20 07:00:00+00:00,0.001718909
2023-02-20 08:00:00+00:00,0.001681172
2023-02-20 09:00:00+00:00,0.001622477
2023-02-20 10:00:00+00:00,0.001597096
2023-02-20 11:00:00+00:00,0.001532768
2023-02-20 12:00:00+00:00,0.001443564
2023-02-20 13:00:00+00:00,0.001394864
2023-02-20 14:00:00+00:00,0.001304354
2023-02-20 15:00:00+00:00,0.001244006
2023-02-20 16:00:00+00:00,0.00120739
2023-02-20 17:00:00+00:00,0.001209029
2023-02-20 18:00:00+00:00,0.001219398
2023-02-20 19:00:00+00:00,0.001231715
2023-02-20 20:00:00+00:00,0.001262197
2023-02-20 21:00:00+00:00,0.001331974
2023-02-20 22:00:00+00:00,0.001374236
2023-02-20 23:00:00+00:00,0.001338067
2023-02-21 00:00:00+00:00,0.001293469
2023-02-21 01:00:00+00:00,0.001246484
2023-02-21 02:00:00+00:00,0.001181519
2023-02-21 03:00:00+00:00,0.001149554
2023-02-21 04:00:00+00:00,0.001114814
2023-02-21 05:00:00+00:00,0.001088694
2023-02-21 06:00:00+00:00,0.001049469
2023-02-21 07:00:00+00:00,0.000997265
2023-02-21 08:00:00+00:00,0.00093893
2023-02-21 09:00:00+00:00,0.00091514
2023-02-21 10:00:00+00:00,0.000868663
2023-02-21 11:00:00+00:00,0.000801864
2023-02-21 12:00:00+00:00,0.000781527
2023-02-21 13:00:00+00:00,0.000770958
2023-02-21 14:00:00+00:00,0.000736609
2023-02-21 15:00:00+00:00,0.000728177
2023-02-21 16:00:00+00:00,0.000722519
2023-02-21 17:00:00+00:00,0.000721824
2023-02-21 18:00:00+00:00,0.000718617
2023-02-21 19:00:00+00:00,0.000706792
2023-02-21 20:00:00+00:00,0.000693647
2023-02-21 21:00:00+00:00,0.000708643
2023-02-21 22:00:00+00:00,0.000787231
2023-02-21 23:00:00+00:00,0.00088501
2023-02-22 00:00:00+00:00,0.000945087
2023-02-22 01:00:00+00:00,0.0009908
2023-02-22 02:00:00+00:00,0.001004416
2023-02-22 03:00:00+00:00,0.001022252
2023-02-22 04:00:00+00:00,0.001050651
2023-02-22 05:00:00+00:00,0.001018413
2023-02-22 06:00:00+00:00,0.000987959
2023-02-22 07:00:00+00:00,0.000963602
2023-02-22 08:00:00+00:00,0.000987252
2023-02-22 09:00:00+00:00,0.001011594
2023-02-22 10:00:00+00:00,0.00104545
2023-02-22 11:00:00+00:00,0.001056341
2023-02-22 12:00:00+00:00,0.001095526
2023-02-22 13:00:00+00:00,0.001124017
2023-02-22 14:00:00+00:00,0.00112338
2023-02-22 15:00:00+00:00,0.001106305
2023-02-22 16:00:00+00:00,0.001095546
2023-02-22 17:00:00+00:00,0.001098692
2023-02-22 18:00:00+00:00,0.001101964
2023-02-22 19:00:00+00:00,0.001107625
2023-02-22 20:00:00+00:00,0.001096926
2023-02-22 21:00:00+00:00,0.001101376
2023-02-22 22:00:00+00:00,0.001110239
2023-02-22 23:00:00+00:00,0.001108914
2023-02-23 00:00:00+00:00,0.001105557
2023-02-23 01:00:00+00:00,0.001104473
2023-02-23 02:00:00+00:00,0.00110374
2023-02-23 03:00:00+00:00,0.001111422
2023-02-23 04:00:00+00:00,0.001122622
2023-02-23 05:00:00+00:00,0.001135066
2023-02-23 06:00:00+00:00,0.001143549
2023-02-23 07:00:00+00:00,0.001148465
2023-02-23 08:00:00+00:00,0.001154812
2023-02-23 09:00:00+00:00,0.001158452
2023-02-23 10:00:00+00:00,0.001163589
2023-02-23 11:00:00+00:00,0.0011708
2023-02-23 12:00:00+00:00,0.001190415
2023-02-23 13:00:00+00:00,0.001198421
2023-02-23 14:00:00+00:00,0.001167668
2023-02-23 15:00:00+00:00,0.001142744
2023-02-23 16:00:00+00:00,0.001130055
2023-02-23 17:00:00+00:00,0.001111656
2023-02-23 18:00:00+00:00,0.001102525
2023-02-23 19:00:00+00:00,0.001108635
2023-02-23 20:00:00+00:00,0.001127876
2023-02-23 21:00:00+00:00,0.001135408
2023-02-23 22:00:00+00:00,0.001120072
2023-02-23 23:00:00+00:00,0.001100722
2023-02-24 00:00:00+00:00,0.001075417
2023-02-24 01:00:00+00:00,0.001055718
2023-02-24 02:00:00+00:00,0.001035262
2023-02-24 03:00:00+00:00,0.001031631
2023-02-24 04:00:00+00:00,0.001029645
2023-02-24 05:00:00+00:00,0.001027711
2023-02-24 06:00:00+00:00,0.001024948
2023-02-24 07:00:00+00:00,0.001022756
2023-02-24 08:00:00+00:00,0.001020169
2023-02-24 09:00:00+00:00,0.001018269
2023-02-24 10:00:00+00:00,0.001016103
2023-02-24 11:00:00+00:00,0.001013996
2023-02-24 12:00:00+00:00,0.001013327
2023-02-24 13:00:00+00:00,0.001014217
2023-02-24 14:00:00+00:00,0.001017162
2023-02-24 15:00:00+00:00,0.001017469
2023-02-24 16:00:00+00:00,0.001017551
2023-02-24 17:00:00+00:00,0.001021336
2023-02-24 18:00:00+00:00,0.0010186
2023-02-24 19:00:00+00:00,0.001012204
2023-02-24 20:00:00+00:00,0.001004389
2023-02-24 21:00:00+00:00,0.000929752
2023-02-24 22:00:00+00:00,0.000856844
2023-02-24 23:00:00+00:00,0.000781134
2023-02-25 00:00:00+00:00,0.000685318
2023-02-25 01:00:00+00:00,0.000585765
2023-02-25 02:00:00+00:00,0.000523656
2023-02-25 03:00:00+00:00,0.000470577
2023-02-25 04:00:00+00:00,0.000443682
2023-02-25 05:00:00+00:00,0.000422979
2023-02-25 06:00:00+00:00,0.000403949
2023-02-25 07:00:00+00:00,0.000384291
2023-02-25 08:00:00+00:00,0.000347723
2023-02-25 09:00:00+00:00,0.000321877
2023-02-25 10:00:00+00:00,0.000274164
2023-02-25 11:00:00+00:00,0.000241346
2023-02-25 12:00:00+00:00,0.00017752
2023-02-25 13:00:00+00:00,0.00012299
2023-02-25 14:00:00+00:00,9.95e-05
2023-02-25 15:00:00+00:00,8.59e-05
2023-02-25 16:00:00+00:00,4.79e-05
2023-02-25 17:00:00+00:00,-1.99e-05
2023-02-25 18:00:00+00:00,-9.78e-05
2023-02-25 19:00:00+00:00,-0.000162054
2023-02-25 20:00:00+00:00,-0.000239171
2023-02-25 21:00:00+00:00,-0.00028778
2023-02-25 22:00:00+00:00,-0.000346065
2023-02-25 23:00:00+00:00,-0.000417294
2023-02-26 00:00:00+00:00,-0.00052838
2023-02-26 01:00:00+00:00,-0.000651025
2023-02-26 02:00:00+00:00,-0.000768011
2023-02-26 03:00:00+00:00,-0.000820322
2023-02-26 04:00:00+00:00,-0.000689829
2023-02-26 05:00:00+00:00,-0.000634845
2023-02-26 06:00:00+00:00,-0.000598352
2023-02-26 07:00:00+00:00,-0.000576968
2023-02-26 08:00:00+00:00,-0.000550252
2023-02-26 09:00:00+00:00,-0.000530138
2023-02-26 10:00:00+00:00,-0.000505958
2023-02-26 11:00:00+00:00,-0.000468541
2023-02-26 12:00:00+00:00,-0.000468948
2023-02-26 13:00:00+00:00,-0.000515264
2023-02-26 14:00:00+00:00,-0.000592044
2023-02-26 15:00:00+00:00,-0.000603572
2023-02-26 16:00:00+00:00,-0.000621899
2023-02-26 17:00:00+00:00,-0.000658425
2023-02-26 18:00:00+00:00,-0.000694891
2023-02-26 19:00:00+00:00,-0.000688586
2023-02-26 20:00:00+00:00,-0.000670136
2023-02-26 21:00:00+00:00,-0.000631572
2023-02-26 22:00:00+00:00,-0.00063579
2023-02-26 23:00:00+00:00,-0.000650918
2023-02-27 00:00:00+00:00,-0.000668654
2023-02-27 01:00:00+00:00,-0.000680419
2023-02-27 02:00:00+00:00,-0.000679312
2023-02-27 03:00:00+00:00,-0.000669777
2023-02-27 04:00:00+00:00,-0.000659316
2023-02-27 05:00:00+00:00,-0.000652048
2023-02-27 06:00:00+00:00,-0.000641272
2023-02-27 07:00:00+00:00,-0.000630884
2023-02-27 08:00:00+00:00,-0.000616976
2023-02-27 09:00:00+00:00,-0.000597824
2023-02-27 10:00:00+00:00,-0.000586293
2023-02-27 11:00:00+00:00,-0.000567544
2023-02-27 12:00:00+00:00,-0.000552055
2023-02-27 13:00:00+00:00,-0.000513799
2023-02-27 14:00:00+00:00,-0.000466047
2023-02-27 15:00:00+00:00,-0.000365544
2023-02-27 16:00:00+00:00,-0.000284321
2023-02-27 17:00:00+00:00,-0.000153563
2023-02-27 18:00:00+00:00,2.22e-06
2023-02-27 19:00:00+00:00,0.000172903
2023-02-27 20:00:00+00:00,0.000333094
2023-02-27 21:00:00+00:00,0.000491746
2023-02-27 22:00:00+00:00,0.00067266
2023-02-27 23:00:00+00:00,0.000853574
2023-02-28 00:00:00+00:00,0.000999277
2023-02-28 01:00:00+00:00,0.001156112
2023-02-28 02:00:00+00:00,0.001282336
2023-02-28 03:00:00+00:00,0.001397926
2023-02-28 04:00:00+00:00,0.001462487
2023-02-28 05:00:00+00:00,0.001495472
2023-02-28 06:00:00+00:00,0.00151981
2023-02-28 07:00:00+00:00,0.001560892
2023-02-28 08:00:00+00:00,0.00158976
2023-02-28 09:00:00+00:00,0.001636136
2023-02-28 10:00:00+00:00,0.001668477
2023-02-28 11:00:00+00:00,0.001700888
2023-02-28 12:00:00+00:00,0.001731788
2023-02-28 13:00:00+00:00,0.001777347
2023-02-28 14:00:00+00:00,0.001824967
2023-02-28 15:00:00+00:00,0.001864613
2023-02-28 16:00:00+00:00,0.001931067
2023-02-28 17:00:00+00:00,0.001981298
2023-02-28 18:00:00+00:00,0.002021885
2023-02-28 19:00:00+00:00,0.002037869
2023-02-28 20:00:00+00:00,0.002064937
2023-02-28 21:00:00+00:00,0.002073543
2023-02-28 22:00:00+00:00,0.00198799
2023-02-28 23:00:00+00:00,0.001905504
2023-03-01 00:00:00+00:00,0.001795762
2023-03-01 01:00:00+00:00,0.001722125
2023-03-01 02:00:00+00:00,0.001673348
2023-03-01 03:00:00+00:00,0.001597641
2023-03-01 04:00:00+00:00,0.001507867
2023-03-01 05:00:00+00:00,0.001464116
2023-03-01 06:00:00+00:00,0.001370095
2023-03-01 07:00:00+00:00,0.001308532
2023-03-01 08:00:00+00:00,0.001192596
2023-03-01 09:00:00+00:00,0.001071377
2023-03-01 10:00:00+00:00,0.0009231
2023-03-01 11:00:00+00:00,0.000770809
2023-03-01 12:00:00+00:00,0.000696985
2023-03-01 13:00:00+00:00,0.000572458
2023-03-01 14:00:00+00:00,0.000518997
2023-03-01 15:00:00+00:00,0.000485142
2023-03-01 16:00:00+00:00,0.000408292
2023-03-01 17:00:00+00:00,7.99e-06
2023-03-01 18:00:00+00:00,-0.000400582
2023-03-01 19:00:00+00:00,-0.000893679
2023-03-01 20:00:00+00:00,-0.001221647
2023-03-01 21:00:00+00:00,-0.001639846
2023-03-01 22:00:00+00:00,-0.002055358
2023-03-01 23:00:00+00:00,-0.002299308
2023-03-02 00:00:00+00:00,-0.002512978
2023-03-02 01:00:00+00:00,-0.002842931
2023-03-02 02:00:00+00:00,-0.003163417
2023-03-02 03:00:00+00:00,-0.00342369
2023-03-02 04:00:00+00:00,-0.003805626
2023-03-02 05:00:00+00:00,-0.004020499
2023-03-02 06:00:00+00:00,-0.004280621
2023-03-02 07:00:00+00:00,-0.004530814
2023-03-02 08:00:00+00:00,-0.004817512
2023-03-02 09:00:00+00:00,-0.005145169
2023-03-02 10:00:00+00:00,-0.005360143
2023-03-02 11:00:00+00:00,-0.005632027
2023-03-02 12:00:00+00:00,-0.005867403
2023-03-02 13:00:00+00:00,-0.006134177
2023-03-02 14:00:00+00:00,-0.006363222
2023-03-02 15:00:00+00:00,-0.006576577
2023-03-02 16:00:00+00:00,-0.006747293
2023-03-02 17:00:00+00:00,-0.006950388
2023-03-02 18:00:00+00:00,-0.007144814
2023-03-02 19:00:00+00:00,-0.007293472
2023-03-02 20:00:00+00:00,-0.007473308
2023-03-02 21:00:00+00:00,-0.007534548
2023-03-02 22:00:00+00:00,-0.007537489
2023-03-02 23:00:00+00:00,-0.00751486
2023-03-03 00:00:00+00:00,-0.007480843
2023-03-03 01:00:00+00:00,-0.007414824
2023-03-03 02:00:00+00:00,-0.007432177
2023-03-03 03:00:00+00:00,-0.00743626
2023-03-03 04:00:00+00:00,-0.007380043
2023-03-03 05:00:00+00:00,-0.007254876
2023-03-03 06:00:00+00:00,-0.007095008
2023-03-03 07:00:00+00:00,-0.00694881
2023-03-03 08:00:00+00:00,-0.006807237
2023-03-03 09:00:00+00:00,-0.006626481
2023-03-03 10:00:00+00:00,-0.006480508
2023-03-03 11:00:00+00:00,-0.006299964
2023-03-03 12:00:00+00:00,-0.006169577
2023-03-03 13:00:00+00:00,-0.005946143
2023-03-03 14:00:00+00:00,-0.005730351
2023-03-03 15:00:00+00:00,-0.005401224
2023-03-03 16:00:00+00:00,-0.00508834
2023-03-03 17:00:00+00:00,-0.004796314
2023-03-03 18:00:00+00:00,-0.004211628
2023-03-03 19:00:00+00:00,-0.0038739
2023-03-03 20:00:00+00:00,-0.003563468
2023-03-03 21:00:00+00:00,-0.003151551
2023-03-03 22:00:00+00:00,-0.002827017
2023-03-03 23:00:00+00:00,-0.00256275
2023-03-04 00:00:00+00:00,-0.002208851
2023-03-04 01:00:00+00:00,-0.001957557
2023-03-04 02:00:00+00:00,-0.001660199
2023-03-04 03:00:00+00:00,-0.001440028
2023-03-04 04:00:00+00:00,-0.001176297
2023-03-04 05:00:00+00:00,-0.000924797
2023-03-04 06:00:00+00:00,-0.000722275
2023-03-04 07:00:00+00:00,-0.000486821
2023-03-04 08:00:00+00:00,-0.00024332
2023-03-04 09:00:00+00:00,-5.35e-05
2023-03-04 10:00:00+00:00,-7.04e-05
2023-03-04 11:00:00+00:00,-0.000140343
2023-03-04 12:00:00+00:00,-0.000220192
2023-03-04 13:00:00+00:00,-0.000275726
2023-03-04 14:00:00+00:00,-0.000291228
2023-03-04 15:00:00+00:00,-0.000292016
2023-03-04 16:00:00+00:00,-0.000294115
2023-03-04 17:00:00+00:00,-0.000296671
2023-03-04 18:00:00+00:00,-0.00030062
2023-03-04 19:00:00+00:00,-0.000316094
2023-03-04 20:00:00+00:00,-0.000343183
2023-03-04 21:00:00+00:00,-0.000326144
2023-03-04 22:00:00+00:00,-0.000308222
2023-03-04 23:00:00+00:00,-0.000293544
2023-03-05 00:00:00+00:00,-0.000288536
2023-03-05 01:00:00+00:00,-0.000293766
2023-03-05 02:00:00+00:00,-0.000394533
2023-03-05 03:00:00+00:00,-0.000781576
2023-03-05 04:00:00+00:00,-0.001184892
2023-03-05 05:00:00+00:00,-0.001726844
2023-03-05 06:00:00+00:00,-0.002008601
2023-03-05 07:00:00+00:00,-0.002264738
2023-03-05 08:00:00+00:00,-0.002455136
2023-03-05 09:00:00+00:00,-0.002568817
2023-03-05 10:00:00+00:00,-0.002726755
2023-03-05 11:00:00+00:00,-0.002847201
2023-03-05 12:00:00+00:00,-0.00310949
2023-03-05 13:00:00+00:00,-0.003221429
2023-03-05 14:00:00+00:00,-0.003365405
2023-03-05 15:00:00+00:00,-0.003458516
2023-03-05 16:00:00+00:00,-0.003588327
2023-03-05 17:00:00+00:00,-0.003693981
2023-03-05 18:00:00+00:00,-0.003844679
2023-03-05 19:00:00+00:00,-0.003919593
2023-03-05 20:00:00+00:00,-0.003949569
2023-03-05 21:00:00+00:00,-0.003977583
2023-03-05 22:00:00+00:00,-0.003987556
2023-03-05 23:00:00+00:00,-0.003956112
2023-03-06 00:00:00+00:00,-0.003915631
2023-03-06 01:00:00+00:00,-0.00385325
2023-03-06 02:00:00+00:00,-0.003805569
2023-03-06 03:00:00+00:00,-0.00373766
2023-03-06 04:00:00+00:00,-0.003665794
2023-03-06 05:00:00+00:00,-0.003621971
2023-03-06 06:00:00+00:00,-0.003553743
2023-03-06 07:00:00+00:00,-0.003468914
2023-03-06 08:00:00+00:00,-0.003414601
2023-03-06 09:00:00+00:00,-0.003341672
2023-03-06 10:00:00+00:00,-0.003255047
2023-03-06 11:00:00+00:00,-0.003185957
2023-03-06 12:00:00+00:00,-0.003135484
2023-03-06 13:00:00+00:00,-0.003052745
2023-03-06 14:00:00+00:00,-0.002971628
2023-03-06 15:00:00+00:00,-0.002927724
2023-03-06 16:00:00+00:00,-0.002873677
2023-03-06 17:00:00+00:00,-0.002826013
2023-03-06 18:00:00+00:00,-0.00276606
2023-03-06 19:00:00+00:00,-0.002721775
2023-03-06 20:00:00+00:00,-0.002667345
2023-03-06 21:00:00+00:00,-0.002623965
2023-03-06 22:00:00+00:00,-0.002557736
2023-03-06 23:00:00+00:00,-0.002514288
2023-03-07 00:00:00+00:00,-0.002457652
2023-03-07 01:00:00+00:00,-0.002409604
2023-03-07 02:00:00+00:00,-0.002370424
2023-03-07 03:00:00+00:00,-0.002338209
2023-03-07 04:00:00+00:00,-0.002270742
2023-03-07 05:00:00+00:00,-0.002246207
2023-03-07 06:00:00+00:00,-0.002212855
2023-03-07 07:00:00+00:00,-0.002189299
2023-03-07 08:00:00+00:00,-0.002152701
2023-03-07 09:00:00+00:00,-0.002119032
2023-03-07 10:00:00+00:00,-0.002083154
2023-03-07 11:00:00+00:00,-0.002041057
2023-03-07 12:00:00+00:00,-0.00201052
2023-03-07 13:00:00+00:00,-0.001956401
2023-03-07 14:00:00+00:00,-0.001925142
2023-03-07 15:00:00+00:00,-0.001896087
2023-03-07 16:00:00+00:00,-0.00188796
